period,rate_type,exchanges_included,base_asset,calc_window,partition_size,start_time,end_time
Q32021,index_fixing,"cbse,gmni,krkn,lmax,stmp",btc,3600,360,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"cbse,gmni,krkn,lmax,stmp",eth,3600,360,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"lmax,eris,stmp,itbi",btc,3600,360,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"lmax,eris,stmp,itbi",eth,3600,360,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,real_time,"bfly,cbse,krkn,lmax,stmp",btc,60,6,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"bfly,cbse,krkn,lmax,stmp",btc,300,30,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"bfly,cbse,krkn,lmax,stmp",btc,300,30,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,real_time,"cbse,krkn,lmax,stmp",eth,30,3,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"cbse,krkn,lmax,stmp",eth,300,30,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"cbse,krkn,lmax,stmp",eth,300,30,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,real_time,"bbox,bequ,binc,cbse,hitb",btc,300,30,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,real_time,"bbox,binc,hitb,huob,zbcn",btc,300,30,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,real_time,"bbox,bequ,binc,cbse,hitb",eth,300,30,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,real_time,"bbox,binc,bitz,hitb,huob",eth,300,30,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,real_time,"cbse,gmni,krkn,stmp",aave,300,30,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"cbse,gmni,krkn,stmp",aave,300,30,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"cbse,gmni,krkn,stmp",aave,300,30,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"cbse,gmni,krkn,stmp",aave,600,60,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,real_time,"btrx,cbse,cexi,krkn",ada,300,30,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"btrx,cbse,cexi,krkn",ada,300,30,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"btrx,cbse,cexi,krkn",ada,900,90,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"btrx,cbse,cexi,krkn",ada,900,90,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,real_time,"btrx,cbse,cexi,gmni,krkn",bat,300,30,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"btrx,cbse,cexi,gmni,krkn",bat,1800,180,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"btrx,cbse,gmni,krkn,stmp",bat,3600,360,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"btrx,cbse,cexi,gmni,krkn",bat,3600,360,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,real_time,"cbse,gmni,krkn,lmax,stmp",bch,30,3,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"cbse,gmni,krkn,lmax,stmp",bch,300,30,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"cbse,gmni,krkn,lmax,stmp",bch,300,30,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"cbse,gmni,krkn,lmax,stmp",bch,300,30,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,real_time,"bfly,cbse,krkn,lmax,stmp",btc,60,6,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,real_time,"bfly,cbse,krkn,lmax,stmp",btc,60,6,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,real_time,"cbse,cexi,gmni,krkn,stmp",btc,60,6,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,real_time,"cbse,cexi,gmni,krkn,stmp",btc,60,6,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,real_time,"cbse,gmni,krkn,lmax,stmp",btc,15,3,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"cbse,gmni,krkn,lmax,stmp",btc,300,30,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,real_time,"cbse,gmni,krkn,lmax,stmp",btc,15,3,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"cbse,gmni,krkn,lmax,stmp",btc,3600,360,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"cbse,gmni,krkn,lmax,stmp",btc,300,30,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"cbse,gmni,krkn,lmax,stmp",btc,300,30,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"cbse,gmni,krkn,lmax,stmp",btc,300,30,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,real_time,"cbse,cexi,gmni,krkn,stmp",crv,300,30,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"cbse,cexi,gmni,krkn,stmp",crv,600,60,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"cbse,cexi,gmni,krkn,stmp",crv,300,30,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"cbse,cexi,gmni,krkn,stmp",crv,600,60,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,real_time,"cbse,gmni,krkn",dai,300,30,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"cbse,gmni,krkn",dai,1800,180,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"cbse,gmni,krkn",dai,3600,360,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"cbse,gmni,krkn",dai,3600,360,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,real_time,"cbse,cexi,krkn",dash,300,30,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"cbse,cexi,krkn",dash,300,30,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"cbse,cexi,krkn",dash,300,30,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"cbse,cexi,krkn",dash,300,30,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,real_time,"cbse,cexi,krkn",dot,60,6,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"cbse,cexi,krkn",dot,300,30,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"cbse,cexi,krkn",dot,300,30,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"cbse,cexi,krkn",dot,300,30,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,real_time,"cbse,krkn,lmax,stmp",eth,30,3,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,real_time,"cbse,krkn,lmax,stmp",eth,30,3,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,real_time,"cbse,cexi,gmni,krkn,stmp",eth,120,12,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,real_time,"cbse,cexi,gmni,krkn,stmp",eth,120,12,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,real_time,"cbse,gmni,krkn,lmax,stmp",eth,15,3,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"cbse,gmni,krkn,lmax,stmp",eth,300,30,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"cbse,gmni,krkn,lmax,stmp",eth,300,30,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"cbse,gmni,krkn,lmax,stmp",eth,300,30,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"cbse,gmni,krkn,lmax,stmp",eth,300,30,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,real_time,"cbse,gmni,krkn",fil,60,6,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"cbse,gmni,krkn",fil,300,30,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"cbse,gmni,krkn",fil,300,30,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
Q32021,index_fixing,"cbse,gmni,krkn",fil,300,30,2021-09-20 22:30:00+00:00,2021-12-20 22:30:00+00:00
