period,rate_type,exchanges_included,base_asset,calc_window,partition_size,start_time,end_time
Q32018,index_fixing,"bfnx,ethx",bnt,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,real_time,"bthb,cone,korb",btc,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bthb,cone,korb",btc,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bthb,cone,korb",btc,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bthb,cone,korb",btc,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,real_time,"bfnx,cbse,itbi,krkn,stmp",btc,300,30,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,real_time,"bfnx,cbse,itbi,krkn,stmp",btc,300,30,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,cbse,itbi,krkn,stmp",btc,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,cbse,itbi,krkn,stmp",btc,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,cbse,itbi,krkn,stmp",btc,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,cbse,gmni,krkn,stmp",btc,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,real_time,"bfnx,cexi,yobt",btg,300,30,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,cexi,yobt",btg,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,cexi,yobt",btg,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,cexi,yobt",btg,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,cexi,yobt",btg,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,real_time,"bfnx,ethx",dai,300,30,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",dai,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",dai,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",dai,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,real_time,"bfnx,krkn",dash,300,30,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,krkn",dash,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,krkn",dash,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,krkn",dash,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,krkn",dash,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,btrx,dcr,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,real_time,yobt,doge,300,30,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,real_time,yobt,doge,300,30,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,yobt,doge,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,yobt,doge,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,yobt,doge,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,yobt,doge,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,real_time,"bfnx,krkn",eos,300,30,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,krkn",eos,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,krkn",eos,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,krkn",eos,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,krkn",eos,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,real_time,"bfnx,cbse,krkn",etc,300,30,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,cbse,krkn",etc,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,cbse,krkn",etc,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,cbse,krkn",etc,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,cbse,krkn",etc,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,real_time,"bthb,cone,korb",eth,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bthb,cone,korb",eth,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bthb,cone,korb",eth,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bthb,cone,korb",eth,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,real_time,"bfnx,cbse,ethx,gmni,krkn",eth,300,30,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,real_time,"bfnx,cbse,ethx,gmni,krkn",eth,300,30,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,cbse,ethx,gmni,krkn",eth,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,cbse,ethx,gmni,krkn",eth,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,cbse,ethx,gmni,krkn",eth,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,cbse,ethx,krkn,stmp",eth,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,real_time,"bfnx,ethx",fun,300,30,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",fun,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",fun,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",fun,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,real_time,krkn,gno,300,30,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,krkn,gno,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,krkn,gno,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,krkn,gno,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,krkn,gno,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,real_time,bfnx,iota,300,30,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,bfnx,iota,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,bfnx,iota,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,bfnx,iota,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,bfnx,iota,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,real_time,"bfnx,ethx",knc,300,30,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",knc,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",knc,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",knc,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,real_time,"bfnx,ethx",lrc,300,30,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",lrc,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",lrc,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",lrc,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,real_time,"bfnx,cbse,krkn,stmp,wexn",ltc,300,30,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,cbse,krkn,stmp,wexn",ltc,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,cbse,krkn,stmp,wexn",ltc,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,cbse,krkn,stmp,wexn",ltc,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,cbse,krkn,stmp,wexn",ltc,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,real_time,"bfnx,ethx",lym,300,30,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",lym,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",lym,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",lym,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,real_time,"bfnx,ethx",mana,300,30,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",mana,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",mana,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",mana,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",mana,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,real_time,"bfnx,ethx",mkr,300,30,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",mkr,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",mkr,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",mkr,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",mkr,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,real_time,bfnx,neo,300,30,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,bfnx,neo,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,bfnx,neo,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,bfnx,neo,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,bfnx,neo,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,real_time,yobt,ocean,300,30,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,yobt,ocean,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,yobt,ocean,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,yobt,ocean,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,okex,okb,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,real_time,"bfnx,ethx",omg,300,30,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",omg,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",omg,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",omg,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,real_time,bfnx,qtum,300,30,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,bfnx,qtum,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,bfnx,qtum,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,bfnx,qtum,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,bfnx,qtum,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,real_time,"bfnx,ethx,krkn",rep,300,30,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx,krkn",rep,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx,krkn",rep,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx,krkn",rep,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,real_time,"bfnx,ethx",req,300,30,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",req,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",req,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",req,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,real_time,"bfnx,ethx",rlc,300,30,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",rlc,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",rlc,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",rlc,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,real_time,bfnx,rrt,300,30,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,bfnx,rrt,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,bfnx,rrt,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,bfnx,rrt,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,real_time,"bfnx,ethx",snt,300,30,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",snt,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",snt,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",snt,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,real_time,"bfnx,ethx",storj,300,30,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",storj,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",storj,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",storj,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,real_time,"bfnx,ethx",trx,300,30,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",trx,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",trx,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",trx,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",trx,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,real_time,btrx,tusd,300,30,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,btrx,tusd,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,btrx,tusd,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,btrx,tusd,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,real_time,"btrx,krkn,wexn",usdt,300,30,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"btrx,krkn,wexn",usdt,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"btrx,krkn,wexn",usdt,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"btrx,krkn,wexn",usdt,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"btrx,krkn,wexn",usdt,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,real_time,"bfnx,ethx",utk,300,30,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",utk,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",utk,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,"bfnx,ethx",utk,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,real_time,bfnx,vet,300,30,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,bfnx,vet,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
Q32018,index_fixing,bfnx,vet,3600,360,2018-09-17 22:30:00+00:00,2018-12-17 22:30:00+00:00
