period,rate_type,exchanges_included,base_asset,calc_window,partition_size,start_time,end_time
Q42024,real_time,"bgsp,binc,gate,huob,polo",aave,6,3,2024-12-23 21:00:58.271116+00:00,2025-01-07 22:00:58.271494+00:00
Q42024,real_time,"bbsp,bgsp,binc,huob,polo",ada,6,3,2024-12-23 21:00:58.271116+00:00,2025-01-07 22:00:58.271494+00:00
Q42024,real_time,"bbsp,binc,huob,mexc,okex",aevo,6,3,2024-12-23 21:00:58.271116+00:00,2025-01-07 22:00:58.271494+00:00
Q42024,real_time,"bbsp,bgon,binc,huob,mexc",algo,6,3,2024-12-23 21:00:58.271116+00:00,2025-01-07 22:00:58.271494+00:00
Q42024,real_time,"bgsp,binc,huob,mexc,okex",ape,6,3,2024-12-23 21:00:58.271116+00:00,2025-01-07 22:00:58.271494+00:00
Q42024,real_time,"bbsp,bgsp,huob,kcon,polo",apt,6,3,2024-12-23 21:00:58.271116+00:00,2025-01-07 22:00:58.271494+00:00
Q42024,real_time,"bbsp,bgsp,binc,huob,polo",arb,6,3,2024-12-23 21:00:58.271116+00:00,2025-01-07 22:00:58.271494+00:00
Q42024,real_time,"bbsp,bgsp,binc,huob,polo",atom,6,3,2024-12-23 21:00:58.271116+00:00,2025-01-07 22:00:58.271494+00:00
Q42024,real_time,"bbsp,bgsp,binc,huob,okex",avax,6,3,2024-12-23 21:00:58.271116+00:00,2025-01-07 22:00:58.271494+00:00
Q42024,real_time,"bgon,binc,huob,okex,polo",bch,6,3,2024-12-23 21:00:58.271116+00:00,2025-01-07 22:00:58.271494+00:00
Q42024,real_time,"bbsp,binc,crco,mexc,okex",btc,6,3,2024-12-23 21:00:58.271116+00:00,2025-01-07 22:00:58.271494+00:00
Q42024,real_time,"bgsp,binc,gate,huob,okex",chz,6,3,2024-12-23 21:00:58.271116+00:00,2025-01-07 22:00:58.271494+00:00
Q42024,real_time,"binc,gate,huob,mexc,okex",crv,6,3,2024-12-23 21:00:58.271116+00:00,2025-01-07 22:00:58.271494+00:00
Q42024,real_time,"bbsp,bgsp,binc,gate,okex",doge,6,3,2024-12-23 21:00:58.271116+00:00,2025-01-07 22:00:58.271494+00:00
Q42024,real_time,"bgsp,binc,huob,okex,polo",dot,6,3,2024-12-23 21:00:58.271116+00:00,2025-01-07 22:00:58.271494+00:00
Q42024,real_time,"binc,gate,kcon,mexc",edu,6,3,2024-12-23 21:00:58.271116+00:00,2025-01-07 22:00:58.271494+00:00
Q42024,real_time,"bgsp,binc,huob,mexc,polo",eos,6,3,2024-12-23 21:00:58.271116+00:00,2025-01-07 22:00:58.271494+00:00
Q42024,real_time,"bgsp,binc,gate,huob,polo",etc,6,3,2024-12-23 21:00:58.271116+00:00,2025-01-07 22:00:58.271494+00:00
