period,rate_type,exchanges_included,base_asset,calc_window,partition_size,start_time,end_time
Q42015,real_time,"cbse,itbi,krkn",btc,300,30,2015-12-21 22:30:00+00:00,2016-03-21 22:30:00+00:00
Q42015,index_fixing,"cbse,itbi,krkn",btc,300,30,2015-12-21 22:30:00+00:00,2016-03-21 22:30:00+00:00
Q42015,index_fixing,"cbse,itbi,krkn",btc,300,30,2015-12-21 22:30:00+00:00,2016-03-21 22:30:00+00:00
Q42015,real_time,polo,btc,300,30,2015-12-21 22:30:00+00:00,2016-03-21 22:30:00+00:00
Q42015,real_time,polo,eth,300,30,2015-12-21 22:30:00+00:00,2016-03-21 22:30:00+00:00
Q42015,real_time,"cbse,itbi,krkn",btc,300,30,2015-12-21 22:30:00+00:00,2016-03-21 22:30:00+00:00
Q42015,real_time,"cbse,itbi,krkn",btc,300,30,2015-12-21 22:30:00+00:00,2016-03-21 22:30:00+00:00
Q42015,real_time,"cbse,gmni,itbi,okcn,stmp",btc,20,2,2015-12-21 22:30:00+00:00,2016-03-21 22:30:00+00:00
Q42015,index_fixing,"cbse,gmni,itbi,okcn,stmp",btc,300,30,2015-12-21 22:30:00+00:00,2016-03-21 22:30:00+00:00
Q42015,real_time,"cbse,gmni,itbi,okcn,stmp",btc,20,2,2015-12-21 22:30:00+00:00,2016-03-21 22:30:00+00:00
Q42015,index_fixing,"cbse,gmni,itbi,okcn,stmp",btc,300,30,2015-12-21 22:30:00+00:00,2016-03-21 22:30:00+00:00
Q42015,index_fixing,"cbse,gmni,itbi,okcn,stmp",btc,300,30,2015-12-21 22:30:00+00:00,2016-03-21 22:30:00+00:00
Q42015,index_fixing,"cbse,gmni,itbi,okcn,stmp",btc,300,30,2015-12-21 22:30:00+00:00,2016-03-21 22:30:00+00:00
Q42015,real_time,"bfnx,cbse,okcn,stmp,wexn",btc,300,30,2015-12-21 22:30:00+00:00,2016-03-21 22:30:00+00:00
Q42015,real_time,"bfnx,cbse,okcn,stmp,wexn",btc,300,30,2015-12-21 22:30:00+00:00,2016-03-21 22:30:00+00:00
Q42015,index_fixing,"bfnx,cbse,okcn,stmp,wexn",btc,3600,360,2015-12-21 22:30:00+00:00,2016-03-21 22:30:00+00:00
Q42015,index_fixing,"bfnx,cbse,okcn,stmp,wexn",btc,3600,360,2015-12-21 22:30:00+00:00,2016-03-21 22:30:00+00:00
Q42015,index_fixing,"bfnx,cbse,okcn,stmp,wexn",btc,3600,360,2015-12-21 22:30:00+00:00,2016-03-21 22:30:00+00:00
Q42015,index_fixing,"bfnx,huob,okcn,stmp,wexn",btc,3600,360,2015-12-21 22:30:00+00:00,2016-03-21 22:30:00+00:00
Q42015,real_time,krkn,eth,300,30,2015-12-21 22:30:00+00:00,2016-03-21 22:30:00+00:00
Q42015,real_time,krkn,eth,300,30,2015-12-21 22:30:00+00:00,2016-03-21 22:30:00+00:00
Q42015,index_fixing,krkn,eth,3600,360,2015-12-21 22:30:00+00:00,2016-03-21 22:30:00+00:00
Q42015,index_fixing,krkn,eth,3600,360,2015-12-21 22:30:00+00:00,2016-03-21 22:30:00+00:00
Q42015,index_fixing,krkn,eth,3600,360,2015-12-21 22:30:00+00:00,2016-03-21 22:30:00+00:00
Q42015,index_fixing,krkn,eth,3600,360,2015-12-21 22:30:00+00:00,2016-03-21 22:30:00+00:00
Q42015,real_time,"bfnx,okcn",ltc,300,30,2015-12-21 22:30:00+00:00,2016-03-21 22:30:00+00:00
Q42015,index_fixing,"bfnx,okcn",ltc,3600,360,2015-12-21 22:30:00+00:00,2016-03-21 22:30:00+00:00
Q42015,index_fixing,"bfnx,okcn",ltc,3600,360,2015-12-21 22:30:00+00:00,2016-03-21 22:30:00+00:00
Q42015,index_fixing,"bfnx,okcn",ltc,3600,360,2015-12-21 22:30:00+00:00,2016-03-21 22:30:00+00:00
Q42015,index_fixing,"bfnx,okcn",ltc,3600,360,2015-12-21 22:30:00+00:00,2016-03-21 22:30:00+00:00
Q42015,real_time,krkn,omg,300,30,2015-12-21 22:30:00+00:00,2016-03-21 22:30:00+00:00
Q42015,index_fixing,krkn,omg,3600,360,2015-12-21 22:30:00+00:00,2016-03-21 22:30:00+00:00
Q42015,index_fixing,krkn,omg,3600,360,2015-12-21 22:30:00+00:00,2016-03-21 22:30:00+00:00
Q42015,index_fixing,krkn,omg,3600,360,2015-12-21 22:30:00+00:00,2016-03-21 22:30:00+00:00
