period,rate_type,exchanges_included,base_asset,calc_window,partition_size,start_time,end_time
Q42021,index_fixing,"cbse,gmni,krkn,lmax,stmp",btc,3600,360,2021-12-20 22:30:00+00:00,2022-03-21 22:30:00+00:00
Q42021,index_fixing,"cbse,gmni,krkn,lmax,stmp",eth,3600,360,2021-12-20 22:30:00+00:00,2022-03-21 22:30:00+00:00
Q42021,index_fixing,"lmax,eris,stmp,itbi",btc,3600,360,2021-12-20 22:30:00+00:00,2022-03-21 22:30:00+00:00
Q42021,index_fixing,"lmax,eris,stmp,itbi",eth,3600,360,2021-12-20 22:30:00+00:00,2022-03-21 22:30:00+00:00
Q42021,real_time,"bfly,cbse,krkn,lmax,stmp",btc,60,6,2021-12-20 22:30:00+00:00,2022-03-21 22:30:00+00:00
Q42021,index_fixing,"bfly,cbse,krkn,lmax,stmp",btc,300,30,2021-12-20 22:30:00+00:00,2022-03-21 22:30:00+00:00
Q42021,index_fixing,"bfly,cbse,krkn,lmax,stmp",btc,300,30,2021-12-20 22:30:00+00:00,2022-03-21 22:30:00+00:00
Q42021,real_time,"cbse,krkn,lmax,stmp",eth,30,3,2021-12-20 22:30:00+00:00,2022-03-21 22:30:00+00:00
Q42021,index_fixing,"cbse,krkn,lmax,stmp",eth,300,30,2021-12-20 22:30:00+00:00,2022-03-21 22:30:00+00:00
Q42021,index_fixing,"cbse,krkn,lmax,stmp",eth,300,30,2021-12-20 22:30:00+00:00,2022-03-21 22:30:00+00:00
Q42021,real_time,"bbox,bequ,binc,cbse,hitb",btc,300,30,2021-12-20 22:30:00+00:00,2022-03-21 22:30:00+00:00
Q42021,real_time,"bbox,bequ,binc,hitb,zbcn",btc,300,30,2021-12-20 22:30:00+00:00,2022-03-21 22:30:00+00:00
Q42021,real_time,"bbox,bequ,binc,cbse,hitb",eth,300,30,2021-12-20 22:30:00+00:00,2022-03-21 22:30:00+00:00
Q42021,real_time,"bbox,binc,hitb,huob,okex",eth,300,30,2021-12-20 22:30:00+00:00,2022-03-21 22:30:00+00:00
Q42021,real_time,"cbse,gmni,krkn,stmp",aave,120,12,2021-12-20 22:30:00+00:00,2022-03-21 22:30:00+00:00
Q42021,index_fixing,"cbse,gmni,krkn,stmp",aave,300,30,2021-12-20 22:30:00+00:00,2022-03-21 22:30:00+00:00
Q42021,index_fixing,"cbse,gmni,krkn,stmp",aave,300,30,2021-12-20 22:30:00+00:00,2022-03-21 22:30:00+00:00
Q42021,index_fixing,"cbse,gmni,krkn,stmp",aave,300,30,2021-12-20 22:30:00+00:00,2022-03-21 22:30:00+00:00
Q42021,real_time,"btrx,cbse,krkn",ada,300,30,2021-12-20 22:30:00+00:00,2022-03-21 22:30:00+00:00
Q42021,index_fixing,"btrx,cbse,krkn",ada,300,30,2021-12-20 22:30:00+00:00,2022-03-21 22:30:00+00:00
Q42021,index_fixing,"btrx,cbse,krkn",ada,900,90,2021-12-20 22:30:00+00:00,2022-03-21 22:30:00+00:00
Q42021,index_fixing,"btrx,cbse,krkn",ada,900,90,2021-12-20 22:30:00+00:00,2022-03-21 22:30:00+00:00
Q42021,real_time,"cbse,gmni,krkn",axs,60,6,2021-12-20 22:30:00+00:00,2022-03-21 22:30:00+00:00
Q42021,index_fixing,"cbse,gmni,krkn",axs,300,30,2021-12-20 22:30:00+00:00,2022-03-21 22:30:00+00:00
Q42021,index_fixing,"cbse,gmni,krkn",axs,300,30,2021-12-20 22:30:00+00:00,2022-03-21 22:30:00+00:00
Q42021,index_fixing,"cbse,gmni,krkn",axs,300,30,2021-12-20 22:30:00+00:00,2022-03-21 22:30:00+00:00
Q42021,real_time,"btrx,cbse,cexi,gmni,krkn",bat,120,12,2021-12-20 22:30:00+00:00,2022-03-21 22:30:00+00:00
Q42021,index_fixing,"btrx,cbse,cexi,gmni,krkn",bat,1200,120,2021-12-20 22:30:00+00:00,2022-03-21 22:30:00+00:00
Q42021,index_fixing,"btrx,cbse,gmni,krkn,stmp",bat,1800,180,2021-12-20 22:30:00+00:00,2022-03-21 22:30:00+00:00
Q42021,index_fixing,"btrx,cbse,cexi,gmni,krkn",bat,1800,180,2021-12-20 22:30:00+00:00,2022-03-21 22:30:00+00:00
Q42021,real_time,"cbse,gmni,krkn,lmax,stmp",bch,30,3,2021-12-20 22:30:00+00:00,2022-03-21 22:30:00+00:00
Q42021,index_fixing,"cbse,gmni,krkn,lmax,stmp",bch,300,30,2021-12-20 22:30:00+00:00,2022-03-21 22:30:00+00:00
Q42021,index_fixing,"cbse,gmni,krkn,lmax,stmp",bch,300,30,2021-12-20 22:30:00+00:00,2022-03-21 22:30:00+00:00
