period,rate_type,exchanges_included,base_asset,calc_window,partition_size,start_time,end_time
Q22016,real_time,"cbse,itbi,krkn,stmp",btc,300,30,2016-06-20 22:30:00+00:00,2016-09-19 22:30:00+00:00
Q22016,index_fixing,"cbse,itbi,krkn,stmp",btc,300,30,2016-06-20 22:30:00+00:00,2016-09-19 22:30:00+00:00
Q22016,index_fixing,"cbse,itbi,krkn,stmp",btc,300,30,2016-06-20 22:30:00+00:00,2016-09-19 22:30:00+00:00
Q22016,real_time,polo,btc,300,30,2016-06-20 22:30:00+00:00,2016-09-19 22:30:00+00:00
Q22016,real_time,polo,eth,300,30,2016-06-20 22:30:00+00:00,2016-09-19 22:30:00+00:00
Q22016,real_time,"cbse,itbi,krkn,stmp",btc,300,30,2016-06-20 22:30:00+00:00,2016-09-19 22:30:00+00:00
Q22016,real_time,"cbse,itbi,krkn,stmp",btc,300,30,2016-06-20 22:30:00+00:00,2016-09-19 22:30:00+00:00
Q22016,real_time,"cbse,gmni,itbi,okcn,stmp",btc,15,3,2016-06-20 22:30:00+00:00,2016-09-19 22:30:00+00:00
Q22016,index_fixing,"cbse,gmni,itbi,okcn,stmp",btc,300,30,2016-06-20 22:30:00+00:00,2016-09-19 22:30:00+00:00
Q22016,real_time,"cbse,gmni,itbi,okcn,stmp",btc,15,3,2016-06-20 22:30:00+00:00,2016-09-19 22:30:00+00:00
Q22016,index_fixing,"cbse,gmni,itbi,okcn,stmp",btc,300,30,2016-06-20 22:30:00+00:00,2016-09-19 22:30:00+00:00
Q22016,index_fixing,"cbse,gmni,itbi,okcn,stmp",btc,300,30,2016-06-20 22:30:00+00:00,2016-09-19 22:30:00+00:00
Q22016,index_fixing,"cbse,gmni,itbi,okcn,stmp",btc,300,30,2016-06-20 22:30:00+00:00,2016-09-19 22:30:00+00:00
Q22016,real_time,"cbse,cexi,gmni,krkn,quon",eth,300,30,2016-06-20 22:30:00+00:00,2016-09-19 22:30:00+00:00
Q22016,index_fixing,"cbse,cexi,gmni,krkn,quon",eth,300,30,2016-06-20 22:30:00+00:00,2016-09-19 22:30:00+00:00
Q22016,index_fixing,"cbse,cexi,gmni,krkn,quon",eth,900,90,2016-06-20 22:30:00+00:00,2016-09-19 22:30:00+00:00
Q22016,index_fixing,"cbse,cexi,gmni,krkn,quon",eth,900,90,2016-06-20 22:30:00+00:00,2016-09-19 22:30:00+00:00
Q22016,index_fixing,"cbse,cexi,gmni,krkn,quon",eth,1800,180,2016-06-20 22:30:00+00:00,2016-09-19 22:30:00+00:00
Q22016,real_time,"bfnx,cbse,huob,okcn,wexn",btc,300,30,2016-06-20 22:30:00+00:00,2016-09-19 22:30:00+00:00
Q22016,real_time,"bfnx,cbse,huob,okcn,wexn",btc,300,30,2016-06-20 22:30:00+00:00,2016-09-19 22:30:00+00:00
Q22016,index_fixing,"bfnx,cbse,huob,okcn,wexn",btc,3600,360,2016-06-20 22:30:00+00:00,2016-09-19 22:30:00+00:00
Q22016,index_fixing,"bfnx,cbse,huob,okcn,wexn",btc,3600,360,2016-06-20 22:30:00+00:00,2016-09-19 22:30:00+00:00
Q22016,index_fixing,"huob,bfnx,okcn,cbse,wexn",btc,3600,360,2016-06-20 22:30:00+00:00,2016-09-19 22:30:00+00:00
Q22016,index_fixing,"bfnx,huob,okcn,stmp,wexn",btc,3600,360,2016-06-20 22:30:00+00:00,2016-09-19 22:30:00+00:00
Q22016,real_time,"bfnx,gmni,krkn,quon,wexn",eth,300,30,2016-06-20 22:30:00+00:00,2016-09-19 22:30:00+00:00
Q22016,real_time,"bfnx,gmni,krkn,quon,wexn",eth,300,30,2016-06-20 22:30:00+00:00,2016-09-19 22:30:00+00:00
Q22016,index_fixing,"bfnx,cbse,gmni,krkn,wexn",eth,3600,360,2016-06-20 22:30:00+00:00,2016-09-19 22:30:00+00:00
Q22016,index_fixing,"bfnx,cbse,gmni,krkn,wexn",eth,3600,360,2016-06-20 22:30:00+00:00,2016-09-19 22:30:00+00:00
Q22016,index_fixing,"bfnx,cbse,gmni,krkn,wexn",eth,3600,360,2016-06-20 22:30:00+00:00,2016-09-19 22:30:00+00:00
Q22016,index_fixing,"bfnx,gmni,krkn,quon,wexn",eth,3600,360,2016-06-20 22:30:00+00:00,2016-09-19 22:30:00+00:00
Q22016,real_time,"bfnx,krkn,okcn",ltc,300,30,2016-06-20 22:30:00+00:00,2016-09-19 22:30:00+00:00
Q22016,index_fixing,"bfnx,krkn,okcn",ltc,3600,360,2016-06-20 22:30:00+00:00,2016-09-19 22:30:00+00:00
Q22016,index_fixing,"bfnx,krkn,okcn",ltc,3600,360,2016-06-20 22:30:00+00:00,2016-09-19 22:30:00+00:00
Q22016,index_fixing,"bfnx,krkn,okcn",ltc,3600,360,2016-06-20 22:30:00+00:00,2016-09-19 22:30:00+00:00
Q22016,index_fixing,"bfnx,krkn,okcn",ltc,3600,360,2016-06-20 22:30:00+00:00,2016-09-19 22:30:00+00:00
