period,rate_type,exchanges_included,base_asset,calc_window,partition_size,start_time,end_time
Q32012,real_time,"mtgx,stmp,wexn",btc,300,30,2012-09-17 22:30:00+00:00,2012-12-17 22:30:00+00:00
Q32012,real_time,"mtgx,stmp,wexn",btc,300,30,2012-09-17 22:30:00+00:00,2012-12-17 22:30:00+00:00
Q32012,index_fixing,"mtgx,stmp,wexn",btc,3600,360,2012-09-17 22:30:00+00:00,2012-12-17 22:30:00+00:00
Q32012,index_fixing,"mtgx,stmp,wexn",btc,3600,360,2012-09-17 22:30:00+00:00,2012-12-17 22:30:00+00:00
Q32012,index_fixing,"mtgx,stmp,wexn",btc,3600,360,2012-09-17 22:30:00+00:00,2012-12-17 22:30:00+00:00
Q32012,index_fixing,"mtgx,stmp,wexn",btc,3600,360,2012-09-17 22:30:00+00:00,2012-12-17 22:30:00+00:00
