period,rate_type,exchanges_included,base_asset,calc_window,partition_size,start_time,end_time
Q12011,real_time,mtgx,btc,300,30,2011-03-21 22:30:00+00:00,2011-06-20 22:30:00+00:00
Q12011,real_time,mtgx,btc,300,30,2011-03-21 22:30:00+00:00,2011-06-20 22:30:00+00:00
Q12011,index_fixing,mtgx,btc,3600,360,2011-03-21 22:30:00+00:00,2011-06-20 22:30:00+00:00
Q12011,index_fixing,mtgx,btc,3600,360,2011-03-21 22:30:00+00:00,2011-06-20 22:30:00+00:00
Q12011,index_fixing,mtgx,btc,3600,360,2011-03-21 22:30:00+00:00,2011-06-20 22:30:00+00:00
Q12011,index_fixing,mtgx,btc,3600,360,2011-03-21 22:30:00+00:00,2011-06-20 22:30:00+00:00
