period,rate_type,exchanges_included,base_asset,calc_window,partition_size,start_time,end_time
Q42019,real_time,"cbse,krkn,stmp",btc,120,12,2019-12-23 22:30:00+00:00,2020-03-23 22:30:00+00:00
Q42019,index_fixing,"cbse,krkn,stmp",btc,300,30,2019-12-23 22:30:00+00:00,2020-03-23 22:30:00+00:00
Q42019,index_fixing,"cbse,krkn,stmp",btc,300,30,2019-12-23 22:30:00+00:00,2020-03-23 22:30:00+00:00
Q42019,real_time,"cbse,krkn,stmp",eth,60,6,2019-12-23 22:30:00+00:00,2020-03-23 22:30:00+00:00
Q42019,index_fixing,"cbse,krkn,stmp",eth,300,30,2019-12-23 22:30:00+00:00,2020-03-23 22:30:00+00:00
Q42019,index_fixing,"cbse,krkn,stmp",eth,300,30,2019-12-23 22:30:00+00:00,2020-03-23 22:30:00+00:00
Q42019,real_time,"binc,cbse,cnex,polo",btc,300,30,2019-12-23 22:30:00+00:00,2020-03-23 22:30:00+00:00
Q42019,real_time,"bfrx,binc,bitz,exxa,huob",btc,300,30,2019-12-23 22:30:00+00:00,2020-03-23 22:30:00+00:00
Q42019,real_time,"binc,cbse,cnex,polo",eth,300,30,2019-12-23 22:30:00+00:00,2020-03-23 22:30:00+00:00
Q42019,real_time,"bbox,bcex,bfrx,binc,exxa",eth,300,30,2019-12-23 22:30:00+00:00,2020-03-23 22:30:00+00:00
Q42019,real_time,"btrx,cbse,gmni,krkn,stmp",bch,60,6,2019-12-23 22:30:00+00:00,2020-03-23 22:30:00+00:00
Q42019,index_fixing,"btrx,cbse,gmni,krkn,stmp",bch,300,30,2019-12-23 22:30:00+00:00,2020-03-23 22:30:00+00:00
Q42019,index_fixing,"btrx,cbse,gmni,krkn,stmp",bch,300,30,2019-12-23 22:30:00+00:00,2020-03-23 22:30:00+00:00
Q42019,index_fixing,"btrx,cbse,gmni,krkn,stmp",bch,300,30,2019-12-23 22:30:00+00:00,2020-03-23 22:30:00+00:00
Q42019,real_time,"cbse,krkn,stmp",btc,120,12,2019-12-23 22:30:00+00:00,2020-03-23 22:30:00+00:00
Q42019,real_time,"cbse,krkn,stmp",btc,120,12,2019-12-23 22:30:00+00:00,2020-03-23 22:30:00+00:00
Q42019,real_time,"cbse,gmni,itbi,krkn,stmp",btc,15,3,2019-12-23 22:30:00+00:00,2020-03-23 22:30:00+00:00
Q42019,index_fixing,"cbse,gmni,itbi,krkn,stmp",btc,300,30,2019-12-23 22:30:00+00:00,2020-03-23 22:30:00+00:00
Q42019,real_time,"cbse,gmni,itbi,krkn,stmp",btc,15,3,2019-12-23 22:30:00+00:00,2020-03-23 22:30:00+00:00
Q42019,index_fixing,"cbse,gmni,itbi,krkn,stmp",btc,300,30,2019-12-23 22:30:00+00:00,2020-03-23 22:30:00+00:00
Q42019,index_fixing,"cbse,gmni,itbi,krkn,stmp",btc,300,30,2019-12-23 22:30:00+00:00,2020-03-23 22:30:00+00:00
Q42019,index_fixing,"cbse,gmni,krkn,quon,stmp",btc,300,30,2019-12-23 22:30:00+00:00,2020-03-23 22:30:00+00:00
Q42019,real_time,"cbse,krkn,stmp",eth,60,6,2019-12-23 22:30:00+00:00,2020-03-23 22:30:00+00:00
Q42019,real_time,"cbse,krkn,stmp",eth,60,6,2019-12-23 22:30:00+00:00,2020-03-23 22:30:00+00:00
Q42019,real_time,"cbse,cexi,krkn",eth,300,30,2019-12-23 22:30:00+00:00,2020-03-23 22:30:00+00:00
Q42019,real_time,"cbse,cexi,krkn",eth,300,30,2019-12-23 22:30:00+00:00,2020-03-23 22:30:00+00:00
Q42019,real_time,"cbse,gmni,krkn,quon,stmp",eth,30,3,2019-12-23 22:30:00+00:00,2020-03-23 22:30:00+00:00
