period,rate_type,exchanges_included,base_asset,calc_window,partition_size,start_time,end_time
Q12015,real_time,polo,btc,300,30,2015-03-23 22:30:00+00:00,2015-06-22 22:30:00+00:00
Q12015,real_time,"cbse,okcn,stmp",btc,20,2,2015-03-23 22:30:00+00:00,2015-06-22 22:30:00+00:00
Q12015,index_fixing,"cbse,okcn,stmp",btc,300,30,2015-03-23 22:30:00+00:00,2015-06-22 22:30:00+00:00
Q12015,real_time,"cbse,okcn,stmp",btc,20,2,2015-03-23 22:30:00+00:00,2015-06-22 22:30:00+00:00
Q12015,index_fixing,"cbse,okcn,stmp",btc,300,30,2015-03-23 22:30:00+00:00,2015-06-22 22:30:00+00:00
Q12015,index_fixing,"cbse,okcn,stmp",btc,300,30,2015-03-23 22:30:00+00:00,2015-06-22 22:30:00+00:00
Q12015,index_fixing,"cbse,okcn,stmp",btc,300,30,2015-03-23 22:30:00+00:00,2015-06-22 22:30:00+00:00
Q12015,real_time,"bfnx,btcc,okcn,stmp,wexn",btc,300,30,2015-03-23 22:30:00+00:00,2015-06-22 22:30:00+00:00
Q12015,real_time,"bfnx,btcc,okcn,stmp,wexn",btc,300,30,2015-03-23 22:30:00+00:00,2015-06-22 22:30:00+00:00
Q12015,index_fixing,"bfnx,btcc,okcn,stmp,wexn",btc,3600,360,2015-03-23 22:30:00+00:00,2015-06-22 22:30:00+00:00
Q12015,index_fixing,"bfnx,btcc,okcn,stmp,wexn",btc,3600,360,2015-03-23 22:30:00+00:00,2015-06-22 22:30:00+00:00
Q12015,index_fixing,"bfnx,btcc,okcn,stmp,wexn",btc,3600,360,2015-03-23 22:30:00+00:00,2015-06-22 22:30:00+00:00
Q12015,index_fixing,"bfnx,btcc,okcn,stmp,wexn",btc,3600,360,2015-03-23 22:30:00+00:00,2015-06-22 22:30:00+00:00
Q12015,real_time,"bfnx,okcn",ltc,300,30,2015-03-23 22:30:00+00:00,2015-06-22 22:30:00+00:00
Q12015,index_fixing,"bfnx,okcn",ltc,3600,360,2015-03-23 22:30:00+00:00,2015-06-22 22:30:00+00:00
Q12015,index_fixing,"bfnx,okcn",ltc,3600,360,2015-03-23 22:30:00+00:00,2015-06-22 22:30:00+00:00
Q12015,index_fixing,"bfnx,okcn",ltc,3600,360,2015-03-23 22:30:00+00:00,2015-06-22 22:30:00+00:00
Q12015,index_fixing,"bfnx,okcn",ltc,3600,360,2015-03-23 22:30:00+00:00,2015-06-22 22:30:00+00:00
