period,rate_type,exchanges_included,base_asset,calc_window,partition_size,start_time,end_time
Q32011,real_time,mtgx,btc,300,30,2011-09-19 22:30:00+00:00,2011-12-19 22:30:00+00:00
Q32011,real_time,mtgx,btc,300,30,2011-09-19 22:30:00+00:00,2011-12-19 22:30:00+00:00
Q32011,index_fixing,mtgx,btc,3600,360,2011-09-19 22:30:00+00:00,2011-12-19 22:30:00+00:00
Q32011,index_fixing,mtgx,btc,3600,360,2011-09-19 22:30:00+00:00,2011-12-19 22:30:00+00:00
Q32011,index_fixing,mtgx,btc,3600,360,2011-09-19 22:30:00+00:00,2011-12-19 22:30:00+00:00
Q32011,index_fixing,mtgx,btc,3600,360,2011-09-19 22:30:00+00:00,2011-12-19 22:30:00+00:00
