period,rate_type,exchanges_included,base_asset,calc_window,partition_size,start_time,end_time
Q42020,index_fixing,"cbse,gmni,itbi,krkn,stmp",btc,3600,360,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"cbse,gmni,krkn,lmax,stmp",eth,3600,360,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"lmax,eris,stmp,itbi",btc,3600,360,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"lmax,eris,stmp,itbi",eth,3600,360,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,real_time,"bfly,cbse,krkn,lmax,stmp",btc,60,6,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"bfly,cbse,krkn,lmax,stmp",btc,300,30,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"bfly,cbse,krkn,lmax,stmp",btc,300,30,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,real_time,"cbse,cexi,krkn,lmax,stmp",eth,60,6,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"cbse,cexi,krkn,lmax,stmp",eth,300,30,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"cbse,cexi,krkn,lmax,stmp",eth,300,30,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,real_time,"bequ,binc,cbse,hitb,polo",btc,300,30,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,real_time,"binc,bitz,hitb,huob,okex",btc,300,30,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,real_time,"binc,cbse,cnex,hitb,polo",eth,300,30,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,real_time,"bbox,bequ,binc,bitz,huob",eth,300,30,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,real_time,"btrx,cexi,krkn",ada,300,30,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"btrx,cexi,krkn",ada,600,60,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"btrx,cexi,krkn",ada,1200,120,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"btrx,cexi,krkn",ada,1200,120,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,real_time,"btrx,cexi,gmni,krkn",bat,300,30,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"btrx,cexi,gmni,krkn",bat,1800,180,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"btrx,cexi,gmni,krkn",bat,3600,360,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"btrx,cexi,gmni,krkn",bat,3600,360,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,real_time,"cbse,gmni,krkn,lmax,stmp",bch,60,6,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"cbse,gmni,krkn,lmax,stmp",bch,300,30,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"cbse,gmni,krkn,lmax,stmp",bch,300,30,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"cbse,gmni,krkn,lmax,stmp",bch,300,30,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,real_time,"bfly,cbse,krkn,lmax,stmp",btc,60,6,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,real_time,"bfly,cbse,krkn,lmax,stmp",btc,60,6,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,real_time,"cbse,cexi,gmni,krkn,stmp",btc,120,12,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,real_time,"cbse,cexi,gmni,krkn,stmp",btc,120,12,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,real_time,"cbse,gmni,itbi,krkn,stmp",btc,15,3,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"cbse,gmni,itbi,krkn,stmp",btc,300,30,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,real_time,"cbse,gmni,itbi,krkn,stmp",btc,15,3,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"cbse,gmni,itbi,krkn,stmp",btc,3600,360,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"cbse,gmni,itbi,krkn,stmp",btc,300,30,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"cbse,gmni,itbi,krkn,stmp",btc,300,30,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"cbse,gmni,krkn,lmax,stmp",btc,300,30,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,real_time,"cbse,gmni,krkn",dai,300,30,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"cbse,gmni,krkn",dai,1800,180,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"cbse,gmni,krkn",dai,3600,360,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"cbse,gmni,krkn",dai,3600,360,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,real_time,"btrx,cbse,krkn",dash,300,30,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"btrx,cbse,krkn",dash,300,30,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"btrx,cbse,krkn",dash,300,30,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"btrx,cbse,krkn",dash,300,30,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,real_time,"cbse,cexi,krkn,lmax,stmp",eth,60,6,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,real_time,"cbse,cexi,krkn,lmax,stmp",eth,60,6,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,real_time,"cbse,cexi,gmni,krkn,stmp",eth,300,30,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,real_time,"cbse,cexi,gmni,krkn,stmp",eth,300,30,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,real_time,"cbse,gmni,krkn,lmax,stmp",eth,20,2,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"cbse,gmni,krkn,lmax,stmp",eth,300,30,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"cbse,gmni,krkn,lmax,stmp",eth,300,30,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"cbse,gmni,krkn,lmax,stmp",eth,300,30,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"btrx,cbse,gmni,krkn,stmp",eth,300,30,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,real_time,"cbse,gmni,krkn,stmp",link,60,6,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"cbse,gmni,krkn,stmp",link,300,30,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"cbse,gmni,krkn,stmp",link,300,30,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"cbse,gmni,krkn,stmp",link,300,30,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,real_time,"cbse,gmni,krkn,lmax,stmp",ltc,30,3,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"cbse,gmni,krkn,lmax,stmp",ltc,300,30,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"cbse,gmni,krkn,lmax,stmp",ltc,300,30,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"cbse,gmni,krkn,lmax,stmp",ltc,300,30,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,real_time,"cbse,gmni,krkn",oxt,60,6,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"cbse,gmni,krkn",oxt,300,30,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
Q42020,index_fixing,"cbse,gmni,krkn",oxt,300,30,2020-12-21 22:30:00+00:00,2021-03-22 22:30:00+00:00
