period,rate_type,exchanges_included,base_asset,calc_window,partition_size,start_time,end_time
Q12017,real_time,"cbse,itbi,krkn,quon,stmp",btc,120,12,2017-03-20 22:30:00+00:00,2017-06-19 22:30:00+00:00
Q12017,index_fixing,"cbse,itbi,krkn,quon,stmp",btc,300,30,2017-03-20 22:30:00+00:00,2017-06-19 22:30:00+00:00
Q12017,index_fixing,"cbse,itbi,krkn,quon,stmp",btc,300,30,2017-03-20 22:30:00+00:00,2017-06-19 22:30:00+00:00
Q12017,real_time,polo,btc,300,30,2017-03-20 22:30:00+00:00,2017-06-19 22:30:00+00:00
Q12017,real_time,polo,eth,300,30,2017-03-20 22:30:00+00:00,2017-06-19 22:30:00+00:00
Q12017,real_time,"cbse,itbi,krkn,quon,stmp",btc,120,12,2017-03-20 22:30:00+00:00,2017-06-19 22:30:00+00:00
Q12017,real_time,"cbse,itbi,krkn,quon,stmp",btc,120,12,2017-03-20 22:30:00+00:00,2017-06-19 22:30:00+00:00
Q12017,real_time,"cbse,gmni,itbi,okcn,stmp",btc,15,3,2017-03-20 22:30:00+00:00,2017-06-19 22:30:00+00:00
Q12017,index_fixing,"cbse,gmni,itbi,okcn,stmp",btc,300,30,2017-03-20 22:30:00+00:00,2017-06-19 22:30:00+00:00
Q12017,real_time,"cbse,gmni,itbi,okcn,stmp",btc,15,3,2017-03-20 22:30:00+00:00,2017-06-19 22:30:00+00:00
Q12017,index_fixing,"cbse,gmni,itbi,okcn,stmp",btc,300,30,2017-03-20 22:30:00+00:00,2017-06-19 22:30:00+00:00
Q12017,index_fixing,"cbse,gmni,itbi,okcn,stmp",btc,300,30,2017-03-20 22:30:00+00:00,2017-06-19 22:30:00+00:00
Q12017,index_fixing,"cbse,gmni,itbi,okcn,stmp",btc,300,30,2017-03-20 22:30:00+00:00,2017-06-19 22:30:00+00:00
Q12017,real_time,"cbse,gmni,krkn",eth,300,30,2017-03-20 22:30:00+00:00,2017-06-19 22:30:00+00:00
Q12017,index_fixing,"cbse,gmni,krkn",eth,300,30,2017-03-20 22:30:00+00:00,2017-06-19 22:30:00+00:00
Q12017,index_fixing,"cbse,gmni,krkn",eth,900,90,2017-03-20 22:30:00+00:00,2017-06-19 22:30:00+00:00
Q12017,index_fixing,"cbse,gmni,krkn",eth,900,90,2017-03-20 22:30:00+00:00,2017-06-19 22:30:00+00:00
Q12017,index_fixing,"cbse,gmni,krkn",eth,1800,180,2017-03-20 22:30:00+00:00,2017-06-19 22:30:00+00:00
Q12017,real_time,"cbse,krkn,okcn",ltc,60,6,2017-03-20 22:30:00+00:00,2017-06-19 22:30:00+00:00
Q12017,index_fixing,"cbse,krkn,okcn",ltc,300,30,2017-03-20 22:30:00+00:00,2017-06-19 22:30:00+00:00
Q12017,index_fixing,"cbse,krkn,okcn",ltc,300,30,2017-03-20 22:30:00+00:00,2017-06-19 22:30:00+00:00
