period,rate_type,exchanges_included,base_asset,calc_window,partition_size,start_time,end_time
Q42017,real_time,"cbse,krkn,quon,stmp",btc,120,12,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,index_fixing,"cbse,krkn,quon,stmp",btc,300,30,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,index_fixing,"cbse,krkn,quon,stmp",btc,300,30,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,real_time,"cbse,krkn,quon",eth,60,6,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,index_fixing,"cbse,krkn,quon",eth,300,30,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,index_fixing,"cbse,krkn,quon",eth,300,30,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,real_time,"binc,btrx,hitb,polo",btc,300,30,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,real_time,"binc,btrx,hitb,polo",eth,300,30,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,real_time,"cbse,krkn,quon,stmp",btc,120,12,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,real_time,"cbse,krkn,quon,stmp",btc,120,12,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,real_time,"cbse,gmni,itbi,krkn,stmp",btc,15,3,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,index_fixing,"cbse,gmni,itbi,krkn,stmp",btc,300,30,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,real_time,"cbse,gmni,itbi,krkn,stmp",btc,15,3,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,index_fixing,"cbse,gmni,itbi,krkn,stmp",btc,300,30,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,index_fixing,"cbse,gmni,itbi,krkn,stmp",btc,300,30,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,index_fixing,"cbse,gmni,krkn,quon,stmp",btc,300,30,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,real_time,"cbse,krkn,quon",eth,60,6,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,real_time,"cbse,krkn,quon",eth,60,6,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,real_time,"cbse,gmni,krkn,quon",eth,120,12,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,index_fixing,"cbse,gmni,krkn,quon",eth,300,30,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,index_fixing,"cbse,gmni,krkn,quon",eth,600,60,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,index_fixing,"cbse,gmni,krkn,quon",eth,600,60,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,index_fixing,"cbse,gmni,krkn,quon",eth,1200,120,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,real_time,"cbse,krkn,okcn,stmp",ltc,60,6,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,index_fixing,"cbse,krkn,okcn,stmp",ltc,300,30,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,index_fixing,"cbse,krkn,okcn,stmp",ltc,300,30,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,index_fixing,"cbse,krkn,okcn,stmp",ltc,300,30,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,real_time,bfnx,avt,300,30,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,index_fixing,bfnx,avt,3600,360,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,index_fixing,bfnx,avt,3600,360,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,index_fixing,bfnx,avt,3600,360,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,real_time,yobt,bat,300,30,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,index_fixing,yobt,bat,3600,360,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,index_fixing,yobt,bat,3600,360,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,index_fixing,yobt,bat,3600,360,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,index_fixing,yobt,bat,3600,360,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,real_time,"bfnx,krkn,wexn",bch,300,30,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,index_fixing,"bfnx,krkn,wexn",bch,3600,360,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,index_fixing,"bfnx,krkn,wexn",bch,3600,360,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,index_fixing,"bfnx,krkn,wexn",bch,3600,360,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,index_fixing,"bfnx,krkn,wexn",bch,3600,360,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,real_time,bthb,btc,3600,360,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,index_fixing,bthb,btc,3600,360,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,index_fixing,bthb,btc,3600,360,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,index_fixing,bthb,btc,3600,360,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,real_time,"bfnx,cbse,gmni,itbi,stmp",btc,300,30,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,real_time,"bfnx,cbse,gmni,itbi,stmp",btc,300,30,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,index_fixing,"bfnx,cbse,gmni,krkn,stmp",btc,3600,360,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,index_fixing,"bfnx,cbse,gmni,krkn,stmp",btc,3600,360,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,index_fixing,"bfnx,cbse,gmni,krkn,stmp",btc,3600,360,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,index_fixing,"bfnx,cbse,gmni,krkn,stmp",btc,3600,360,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,real_time,bfnx,btg,300,30,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,index_fixing,bfnx,btg,3600,360,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,index_fixing,bfnx,btg,3600,360,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,index_fixing,bfnx,btg,3600,360,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,index_fixing,bfnx,btg,3600,360,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
Q42017,real_time,"bfnx,krkn",dash,300,30,2017-12-18 22:30:00+00:00,2018-03-19 22:30:00+00:00
