period,rate_type,exchanges_included,base_asset,calc_window,partition_size,start_time,end_time
Q42012,real_time,"mtgx,stmp,wexn",btc,300,30,2012-12-17 22:30:00+00:00,2013-03-18 22:30:00+00:00
Q42012,real_time,"mtgx,stmp,wexn",btc,300,30,2012-12-17 22:30:00+00:00,2013-03-18 22:30:00+00:00
Q42012,index_fixing,"mtgx,stmp,wexn",btc,3600,360,2012-12-17 22:30:00+00:00,2013-03-18 22:30:00+00:00
Q42012,index_fixing,"mtgx,stmp,wexn",btc,3600,360,2012-12-17 22:30:00+00:00,2013-03-18 22:30:00+00:00
Q42012,index_fixing,"mtgx,stmp,wexn",btc,3600,360,2012-12-17 22:30:00+00:00,2013-03-18 22:30:00+00:00
Q42012,index_fixing,"mtgx,stmp,wexn",btc,3600,360,2012-12-17 22:30:00+00:00,2013-03-18 22:30:00+00:00
