period,rate_type,exchanges_included,base_asset,calc_window,partition_size,start_time,end_time
Q12016,real_time,"cbse,itbi,krkn",btc,300,30,2016-03-21 22:30:00+00:00,2016-06-20 22:30:00+00:00
Q12016,index_fixing,"cbse,itbi,krkn",btc,300,30,2016-03-21 22:30:00+00:00,2016-06-20 22:30:00+00:00
Q12016,index_fixing,"cbse,itbi,krkn",btc,300,30,2016-03-21 22:30:00+00:00,2016-06-20 22:30:00+00:00
Q12016,real_time,polo,btc,300,30,2016-03-21 22:30:00+00:00,2016-06-20 22:30:00+00:00
Q12016,real_time,polo,eth,300,30,2016-03-21 22:30:00+00:00,2016-06-20 22:30:00+00:00
Q12016,real_time,"cbse,itbi,krkn",btc,300,30,2016-03-21 22:30:00+00:00,2016-06-20 22:30:00+00:00
Q12016,real_time,"cbse,itbi,krkn",btc,300,30,2016-03-21 22:30:00+00:00,2016-06-20 22:30:00+00:00
Q12016,real_time,"cbse,gmni,itbi,okcn,stmp",btc,20,2,2016-03-21 22:30:00+00:00,2016-06-20 22:30:00+00:00
Q12016,index_fixing,"cbse,gmni,itbi,okcn,stmp",btc,300,30,2016-03-21 22:30:00+00:00,2016-06-20 22:30:00+00:00
Q12016,real_time,"cbse,gmni,itbi,okcn,stmp",btc,20,2,2016-03-21 22:30:00+00:00,2016-06-20 22:30:00+00:00
Q12016,index_fixing,"cbse,gmni,itbi,okcn,stmp",btc,300,30,2016-03-21 22:30:00+00:00,2016-06-20 22:30:00+00:00
Q12016,index_fixing,"cbse,gmni,itbi,okcn,stmp",btc,300,30,2016-03-21 22:30:00+00:00,2016-06-20 22:30:00+00:00
Q12016,index_fixing,"cbse,gmni,itbi,okcn,stmp",btc,300,30,2016-03-21 22:30:00+00:00,2016-06-20 22:30:00+00:00
Q12016,real_time,"bfnx,cbse,huob,okcn,stmp",btc,300,30,2016-03-21 22:30:00+00:00,2016-06-20 22:30:00+00:00
Q12016,real_time,"bfnx,cbse,huob,okcn,stmp",btc,300,30,2016-03-21 22:30:00+00:00,2016-06-20 22:30:00+00:00
Q12016,index_fixing,"bfnx,cbse,huob,okcn,stmp",btc,3600,360,2016-03-21 22:30:00+00:00,2016-06-20 22:30:00+00:00
Q12016,index_fixing,"bfnx,cbse,huob,okcn,stmp",btc,3600,360,2016-03-21 22:30:00+00:00,2016-06-20 22:30:00+00:00
Q12016,index_fixing,"bfnx,cbse,huob,okcn,stmp",btc,3600,360,2016-03-21 22:30:00+00:00,2016-06-20 22:30:00+00:00
Q12016,index_fixing,"bfnx,huob,okcn,stmp,wexn",btc,3600,360,2016-03-21 22:30:00+00:00,2016-06-20 22:30:00+00:00
Q12016,real_time,krkn,eth,300,30,2016-03-21 22:30:00+00:00,2016-06-20 22:30:00+00:00
Q12016,real_time,krkn,eth,300,30,2016-03-21 22:30:00+00:00,2016-06-20 22:30:00+00:00
Q12016,index_fixing,krkn,eth,3600,360,2016-03-21 22:30:00+00:00,2016-06-20 22:30:00+00:00
Q12016,index_fixing,krkn,eth,3600,360,2016-03-21 22:30:00+00:00,2016-06-20 22:30:00+00:00
Q12016,index_fixing,krkn,eth,3600,360,2016-03-21 22:30:00+00:00,2016-06-20 22:30:00+00:00
Q12016,index_fixing,krkn,eth,3600,360,2016-03-21 22:30:00+00:00,2016-06-20 22:30:00+00:00
Q12016,real_time,"bfnx,krkn,okcn",ltc,300,30,2016-03-21 22:30:00+00:00,2016-06-20 22:30:00+00:00
Q12016,index_fixing,"bfnx,krkn,okcn",ltc,3600,360,2016-03-21 22:30:00+00:00,2016-06-20 22:30:00+00:00
Q12016,index_fixing,"bfnx,krkn,okcn",ltc,3600,360,2016-03-21 22:30:00+00:00,2016-06-20 22:30:00+00:00
Q12016,index_fixing,"bfnx,krkn,okcn",ltc,3600,360,2016-03-21 22:30:00+00:00,2016-06-20 22:30:00+00:00
Q12016,index_fixing,"bfnx,krkn,okcn",ltc,3600,360,2016-03-21 22:30:00+00:00,2016-06-20 22:30:00+00:00
