period,rate_type,exchanges_included,base_asset,calc_window,partition_size,start_time,end_time
Q22022,index_fixing,"cbse,gmni,krkn,lmax,stmp",btc,3600,360,2022-06-20 22:30:00+00:00,2022-09-19 22:30:00+00:00
Q22022,index_fixing,"cbse,gmni,krkn,lmax,stmp",eth,3600,360,2022-06-20 22:30:00+00:00,2022-09-19 22:30:00+00:00
Q22022,index_fixing,"lmax,eris,stmp,itbi",btc,3600,360,2022-06-20 22:30:00+00:00,2022-09-19 22:30:00+00:00
Q22022,index_fixing,"lmax,eris,stmp,itbi",eth,3600,360,2022-06-20 22:30:00+00:00,2022-09-19 22:30:00+00:00
Q22022,real_time,"bfly,cbse,krkn,lmax,stmp",btc,30,3,2022-06-20 22:30:00+00:00,2022-09-19 22:30:00+00:00
Q22022,index_fixing,"bfly,cbse,krkn,lmax,stmp",btc,300,30,2022-06-20 22:30:00+00:00,2022-09-19 22:30:00+00:00
Q22022,index_fixing,"bfly,cbse,krkn,lmax,stmp",btc,300,30,2022-06-20 22:30:00+00:00,2022-09-19 22:30:00+00:00
Q22022,real_time,"binc,cbse,krkn,lmax,stmp",eth,20,2,2022-06-20 22:30:00+00:00,2022-09-19 22:30:00+00:00
Q22022,index_fixing,"binc,cbse,krkn,lmax,stmp",eth,300,30,2022-06-20 22:30:00+00:00,2022-09-19 22:30:00+00:00
Q22022,index_fixing,"binc,cbse,krkn,lmax,stmp",eth,300,30,2022-06-20 22:30:00+00:00,2022-09-19 22:30:00+00:00
Q22022,real_time,"bequ,binc,cbse,hitb,okex",btc,300,30,2022-06-20 22:30:00+00:00,2022-09-19 22:30:00+00:00
Q22022,real_time,"bequ,binc,hitb,huob,kcon",btc,300,30,2022-06-20 22:30:00+00:00,2022-09-19 22:30:00+00:00
Q22022,real_time,"bequ,binc,cbse,hitb,okex",eth,300,30,2022-06-20 22:30:00+00:00,2022-09-19 22:30:00+00:00
Q22022,real_time,"bgon,binc,hitb,huob,okex",eth,300,30,2022-06-20 22:30:00+00:00,2022-09-19 22:30:00+00:00
Q22022,real_time,"cbse,gmni,krkn,stmp",aave,60,6,2022-06-20 22:30:00+00:00,2022-09-19 22:30:00+00:00
Q22022,index_fixing,"cbse,gmni,krkn,stmp",aave,300,30,2022-06-20 22:30:00+00:00,2022-09-19 22:30:00+00:00
Q22022,index_fixing,"cbse,gmni,krkn,stmp",aave,300,30,2022-06-20 22:30:00+00:00,2022-09-19 22:30:00+00:00
Q22022,index_fixing,"cbse,gmni,krkn,stmp",aave,300,30,2022-06-20 22:30:00+00:00,2022-09-19 22:30:00+00:00
Q22022,real_time,"cbse,gmni,krkn",api3,120,12,2022-06-20 22:30:00+00:00,2022-09-19 22:30:00+00:00
